"X1","Attr1","Attr2","Attr3","Attr4","Attr5","Attr6","Attr7","Attr8","Attr9","Attr10","Attr12","Attr13","Attr15","Attr17","Attr18","Attr19","Attr20","Attr21","Attr22","Attr23","Attr24","Attr25","Attr26","Attr27","Attr28","Attr29","Attr30","Attr31","Attr32","Attr33","Attr34","Attr35","Attr36","Attr38","Attr39","Attr40","Attr41","Attr42","Attr43","Attr44","Attr45","Attr46","Attr47","Attr48","Attr49","Attr50","Attr51","Attr52","Attr53","Attr54","Attr55","Attr56","Attr57","Attr58","Attr59","Attr60","Attr61","Attr62","Attr63","Attr64","Attr65","Attr66","Attr67","Attr68","Attr69","class","Attr70"
6100,0.2106,0.34844,0.69061,3.2322,55.253,0,0.26006,1.8699,3.8652,0.65156,0.840557226,0.067282,489.06,2.8699,0.26006,2539.70314119919,12.213,2,0.2604,0.054486184,0.26583,0.21526,0.6044,742.41,NA,2.0678,0.05637,0.067372,31.327,11.651,10.345,0.26043,3.8652,0.65156,0.067378143,0.44791,0.044604,0.06737,81.346,69.133,1.6284,2.8141,13.095,0.2604,0.067370382,2.8699,0.30939,0.085829,NA,NA,80.728,0.067379,0.32323,0.93272,0.059933084,29.886,5.2797,29.217,12.49297004,NA,0.60440094,-9816.20052297673,0.323224261771748,5.59679124252472,0.00885503091642191,0,0
6101,0.11036,0.099528,0.73792,8.4142,74.067,0.33468,0.13696,8.9865,1.0569,0.89441,1.376095169,0.11443,213.36,10.047,0.13696,17871.7944213534,111.34,1.0318,0.13404,0.104418583,0.41621,0.89441,1.4435,0.95199,4.5396,4.6602,-0.038013,0.092045,25.802,14.146,1.3467,0.13404,1.559,0.89441,0.12682373,1.5802,0.019554,0.090078,166.84,55.5,0.24313,3.8535,117.67,0.10073,0.09530703,8.4142,0.099528,0.07069,5.5024,5.5024,33743,0.053792,0.12339,0.94621,0.006777652,3.2781,6.5766,24.414,10.61912226,9.1541,1.10878692,-18888.5785828614,0.123388602542458,1.43226908065915,0.0021945308506613,0,0
6102,-0.10386,0.16275,0.57103,4.5489,-1000.5,0,-0.10386,5.1445,2.8613,0.83725,-0.645494096,-0.0363,-571.92,6.1445,-0.10386,-1973.83562088565,37.036,0.79341,-0.11172,-0.036298186,-0.22714,0.74492,-0.6382,-1680.6,2.1301,2.7336,0.01473,-0.0363,26.555,13.771,13.615,-0.10753,2.8613,0.83725,-0.03758082,0.77248,-0.048556,-0.039046,77.512,40.476,-0.35774,2.7445,47.827,-0.11172,-0.039045189,4.4973,0.1609,0.072616,3.1232,3.1232,309.23,0.22708,-0.12405,0.77441,0.002209615,9.8552,9.0177,20.525,17.78309509,10.674,-0.63816777,5647.63199685011,-0.124048969841744,5.01077001208343,0.0124403531383902,0,0
6103,0.29559,0.52663,0.064119,1.1744,-48.048,0,0.3645,0.89885,1.6574,0.47337,0.991459036,0.23504,493.45,1.8989,0.3645,22361.9617332154,51.435,1.3134,0.36266,0.178345602,0.60366,0.46715,0.60885,117.07,0.11284,3.9055,0.31342,0.22083,102.73,3.553,2.4803,0.35119,1.6574,0.63201,0.21189212,0.02374,0.045277,0.21881,93.161,41.726,1.2656,0.53912,65.263,0.33762,0.203704598,0.81984,0.36764,0.28145,0.83303,1.1122,515.86,0.21189,0.62445,0.78239,0.335868348,7.0964,8.7475,80.962,4.508214558,2.9167,0.561295851,-37062.3258213352,0.624437543570569,25.8488123645097,0.00321746812729767,0,0
6104,0.82401,0.13475,0.75055,7.5402,249.05,1.0061,0.82401,6.4214,1.6584,0.86525,7.180289299,0.51566,57.512,7.4214,0.82401,41063.4114558158,38.575,0.90039,0.82208,0.496870478,NA,0.86525,6.3465,311.29,5.5722,3.6976,0.031403,0.49688,49.056,7.4405,6.3368,0.80453,1.6584,0.86525,0.485124216,0.77375,0.0052641,0.49571,170.91,132.33,4.7014,6.013,74.922,0.79093,0.476923541,6.4218,0.11476,0.1344,6.4238,6.4238,3741.2,0.48513,0.95233,0.51088,0.023103149,9.4621,2.7583,25.258,14.45102823,12.312,6.115307814,-68098.706387781,0.95233747471829,2.20957964159616,0.0206584914052529,0,0
6105,-0.30777,0.0085277,0.83229,98.598,501.75,0,-0.30777,116.27,0.091263,0.99147,-36.09062232,-3.3375,-10.219,117.27,-0.30777,-4880.20671110595,0,0.033905,-0.50148,-3.372341475,0.33233,-0.19904,-35.718,NA,5.2283,2.5525,-8.5812,-3.3724,5.2048,70.128,70.128,-0.50676,0.091263,0.99147,-5.552743171,93.213,-0.00057046,-5.4949,183.67,183.67,NA,98.598,0,-0.50466,-5.52973275,98.598,0.0085277,0.01426,6.2282,6.2282,296.99,-5.5528,-0.31042,2.0506,2.32e-06,NA,1.9873,34.106,10.70194777,0.57329,-36.0921879,445.077714813163,-0.310417864383189,0.109652885412536,NA,0,0
6106,0.088716,0.2961,0.18856,1.8767,-34.311,0.29274,0.11411,2.2177,1.1152,0.65664,0.530522107,0.14034,644.81,3.3773,0.11411,10833.0074912015,86.924,1.3085,0.11383,0.07955165,0.36449,0.65664,0.48029,1.063,0.3162,4.3421,0.22753,0.095548,73.309,4.9789,0.38445,0.11383,1.2229,0.73765,0.102071377,0.11838,0.058177,0.095313,115.58,28.657,0.31192,0.55433,96.94,0.060337,0.054104197,1.3632,0.21509,0.20085,1.1011,1.2369,4145,0.10332,0.13511,0.89668,0.195342958,4.1991,12.737,65.735,5.18480636,2.0027,0.2996205468,-12080.8134470199,0.135105994152047,5.9142978362325,0.000546554970766105,0,0
6107,-0.12635,0.78452,-0.081059,0.89668,-71.683,0,-0.12635,0.27477,1.3047,0.21556,-0.161053893,-0.057605,-3810,1.2747,-0.12635,-4629.69347066995,53.958,NA,-0.12586,-0.096842186,-0.12635,0.19519,-0.0958,-105.1,-0.27324,3.3901,0.57916,-0.096844,200.68,1.8254,1.8254,-0.12226,1.307,0.21556,-0.093707366,0.038162,-0.35025,-0.096466,188.43,134.47,-0.6551,0.28401,49.157,-0.17705,-0.135701694,0.89668,0.78452,0.54781,0.72663,0.72663,-199,-0.093662,-0.58615,1.0957,-0.000371126,6.7645,2.7144,219.48,1.663055117,4.398,-0.161058345,6040.28591393959,-0.586147708294674,-16.0956833911102,0.00244772300533837,1,1
6108,0.018557,0.41243,0.48852,2.1845,-14.269,0,0.026506,1.4247,1.9549,0.58757,0.064267876,0.021566,3570.7,2.4247,0.026506,2111.93787357808,100.45,0.9466,0.038621,0.009492557,0.10804,0.58417,0.082948,3.1879,4.9322,4.1669,0.20774,0.019553,78.474,4.6512,4.6512,0.03658,1.9549,0.58757,0.018711955,0.078217,0.2533,0.019756,162.2,61.744,0.034492,0.88003,102.37,0.022967,0.011748427,2.1845,0.41243,0.215,5.9322,5.9322,7174.1,0.018712,0.031582,0.98647,-9.37e-17,3.6336,5.9115,77.006,4.739955871,19.736,0.0449951579,-4128.58518968439,0.0315826199431557,4.00167853926144,0.00598503859826501,0,0
6109,-0.2334,0.90193,-0.19266,0.47451,-103.98,-0.38285,-0.2334,0.10873,1.0226,0.098071,-0.63662648,-0.15755,-2043.3,1.1087,-0.2334,-11338.3246227408,50.644,0.65825,-0.2249,-0.228241737,-0.38406,-0.61626,-0.17863,-12.424,-0.23323,3.6721,0.87678,-0.21314,107.97,3.3805,1.3741,-0.21673,1.0226,0.3006,-0.211940153,0.021378,-0.19701,-0.21992,59.295,8.6513,-1.645,0.087491,41.787,-0.29719,-0.290621944,0.19288,0.36662,0.29582,0.11872,0.36391,-905.4,-0.21194,-2.38,1.2244,5.458382192,7.2072,42.19,130.86,2.789264088,1.238,-0.25877058,11594.4096485848,-2.3799084336858,-5.30779611751272,0.00130006743289189,0,0
6110,0.064613,0,0.74215,NA,27.339,-0.49728,0.079656,NA,9.8536,1,656.5966265,0.021731,0,NA,0.079656,460.175284012061,0,0.34377,-0.053009,0.006557299,0.28791,-0.43266,NA,-4.2045,2.8779,1.5428,-0.022673,0.008084,0,NA,NA,-0.053009,9.8536,1,-0.005379658,NA,0,-0.0053796,19.214,19.214,NA,NA,0,-0.18748,-0.019026549,NA,0,0,3.8778,3.8778,25.901,-0.0053796,0.064613,0.99203,0,NA,18.996,0,81222.26221,38.21,NA,-4534.16904995965,0.064613,13.2771003166476,NA,0,0
6111,0.0051012,0.56468,0.28354,1.5021,20.386,0,0.011307,0.77091,2.4882,0.43532,0.02002373,0.013435,6165.8,1.7709,0.011307,442.133604474215,12.59,1.3626,0.02934,0.002050157,0.062902,0.33713,0.048208,1.6268,1.8682,3.4551,0.22612,0.010316,84.033,4.3435,4.3435,0.035495,2.4882,0.43532,0.014265332,0.11,0.36577,0.011792,115.32,102.73,0.059436,1.3501,12.772,0.0072188,0.002901214,1.5021,0.56468,0.23023,2.8682,2.8682,808.58,0.014265,0.011718,0.99548,0,28.991,3.5531,82.835,4.40638946,16.394,0.00903371508,-1100.08340568574,0.0117182762106037,8.77548141355717,0.00411523511133368,0,0
6112,-0.053094,0.33282,0.22158,1.6658,-21.93,-0.0073337,-0.05277,2.0047,0.98223,0.66718,-0.158554173,0.017016,5633.6,3.0047,-0.05277,-5536.03020524914,83.573,0.92457,-0.045271,-0.054054549,0.012585,0.66718,0.063817,-0.35089,0.49727,4.442,0.25989,-0.041642,94.156,3.8766,-0.13602,-0.045271,1.2714,0.66718,-0.04609002,0.026922,0.37649,-0.035724,157.1,73.527,-0.18298,0.79396,82.088,-0.1196,-0.121763742,1.6658,0.33282,0.25796,1.4973,1.4973,6130.5,-0.018096,-0.07958,1.0181,0,4.3674,4.9641,95.859,2.951234902,2.8439,-0.1595315418,5437.67166212754,-0.0795797236128181,4.43284592472245,-0.000160133074039804,0,0
6113,0.099246,0.37868,0.25872,1.7136,-19.802,0,0.099246,1.6408,1.9419,0.62132,0.273751862,0.17953,396.45,2.6408,0.099246,6785.82883996296,32.417,0.99307,0,0.051107678,-0.44633,0.28871,0.92067,0,0.6831,4.0139,0.18462,0.10222,109.24,3.3414,3.1991,0.0075102,1.9419,0.63002,0.003867449,0.43947,0.050614,0,86.826,54.409,0.57545,1.2379,51.965,-0.24939,-0.128425769,1.6406,0.36254,0.29927,1.6405,1.6635,2671.3,0.37617,0.15973,0.62862,0.025976952,11.259,6.7085,68.145,5.356374469,5.1272,0.2620888368,-13177.0523950171,0.159734114465976,7.50579777365492,0.00469474629138629,0,0
6114,-0.20197,0.39887,0.45452,2.8864,69.726,-0.15455,-0.20197,1.5071,0.61179,0.60113,-0.838258488,-0.2456,-968.93,2.5071,-0.20197,-6177.13145932413,183.99,0.50666,-0.1911,-0.33012962,-0.2514,-0.35652,-0.37671,-12.331,1.4925,3.2094,0.3281,-0.30936,109.09,3.3459,2.0211,-0.19437,0.61179,0.7419,-0.317707056,0.82238,-0.095386,-0.31236,296.7,112.71,-0.65491,1.6065,139.63,-0.24281,-0.396884552,1.7436,0.24094,0.29888,1.9739,2.4361,736.14,-0.3177,-0.33599,1.3165,0.262721874,1.9838,3.2383,143.75,2.539179879,2.0089,-0.506358987,3778.95699987591,-0.335983896993995,1.3460133767491,0.00790784999191551,0,0
6115,0.11311,0.81329,-0.14981,0.60791,-90.492,0.10097,0.11311,0.21274,1.112,0.17302,0.296021984,0.12441,1940.8,1.2296,0.11311,8261.41287854496,34.31,1.5493,0.18478,0.101717626,0.10097,0.17302,0.18806,1.6713,-0.19514,4.0799,0.66119,0.092006,126.15,2.8935,0.2272,0.18478,1.3079,0.60422,0.166169065,0.007686,0.11904,0.1503,68.09,33.781,0.9788,0.30547,38.152,0.14494,0.130341727,0.2856,0.3821,0.34561,0.22537,0.78704,-1800.8,0.10072,0.65374,0.89928,2.571263438,10.638,10.805,113.44,2.910232923,1.6014,0.139080056,-9186.552777022,0.653739452086464,-7.42273546492224,0.000278355436996799,0,0
6116,0.079493,0.39883,0.19076,1.6318,1.316,0.13259,0.10346,1.1243,1.0993,0.4484,0.342650858,0.10901,1086,2.5074,0.10346,8317.98378231182,52.901,1.8239,0.10179,0.072312381,0.17116,0.4484,0.27602,0.91,0.37603,4.1759,0.26613,0.084133,98.524,3.7047,0.25523,0.10179,1.2495,0.54528,0.092595288,0.26539,0.099047,0.08278,122.46,69.561,0.44604,1.0415,58.154,0.071203,0.064771218,1.2354,0.30194,0.26993,0.8839,1.0749,2860,0.090325,0.17728,0.90967,0.556779661,6.8997,5.2472,89.625,3.640789561,2.424,0.1993207482,-9143.83973720238,0.177281445138269,5.76273851960579,0.000406839427471821,0,0
6117,0.019189,0.81531,0.12469,1.2242,4532,0,0.019189,0.22653,1.7798,0.18469,0.034503281,0.021511,7772.9,1.2265,0.019189,1210.66769954746,5.3779,0.81181,0.058438,0.010781548,0.056,0.038949,0.046958,1.4887,0.39068,3.9335,0.45798,0.027555,118,3.1065,2.1191,0.059409,1.7798,0.38415,0.033379593,0.0095271,0.35051,0.032835,138.54,133.17,0.73175,1.177,5.54,0.039341,0.022104169,0.83508,0.55615,0.32191,0.57869,1.2036,1069.9,0.03338,0.10389,0.99279,1.4032162,67.87,2.741,114.06,3.200215769,5.5764,0.0235353085,-2154.70808637677,0.10389842438681,14.2737990215735,0.0033396466509736,0,0
6118,0.098485,0.27581,0.26416,2.0198,28.698,0,0.12234,2.6257,2.4433,0.72419,0.472282273,0.073677,559.23,3.6257,0.12234,3267.87158270518,12.533,0.85391,0.14974,0.04030819,0.67263,0.51337,0.56618,5.4394,0.55404,3.074,0.098229,0.050319,41.237,8.8541,8.3158,0.15045,2.4435,0.72419,0.061576556,0.14605,0.044326,0.061285,72.508,59.975,1.1739,1.6959,13.351,0.092063,0.037679777,1.897,0.25904,0.11294,1.5189,1.5189,313.26,0.061576,0.13599,0.94993,0.023156906,29.123,6.0859,38.697,9.432134033,5.1245,0.3570770645,-7984.21062300946,0.135993316671039,9.24931859479103,0.00553188153664885,0,0
6119,0.012055,0.3527,0.14896,1.6276,-1.0325,0,0.012055,1.8353,1.0271,0.6473,0.050789973,0.043834,2859.3,2.8353,0.012055,532.492928481617,49.005,0.9447,0.016692,0.011736929,0.028521,0.38242,0.12765,3.4144,0.24274,3.577,0.30637,0.013034,80.822,4.5161,3.0392,-0.044787,1.0271,0.6473,-0.043605296,0.21935,0.23674,0.016252,118.78,69.776,0.087421,1.0466,46.957,-0.016275,-0.015845585,1.0953,0.23735,0.22143,1.0548,1.0548,562.39,-0.043604,0.018624,0.98898,0.178201761,7.4483,5.231,84.347,4.327364651,1.6737,0.0341795415,-546.878464942069,0.0186235130542252,6.89513963480129,0.004459388524752,0,0
6120,0.12991,0.42105,0.13937,1.3376,-62.848,0.41533,0.12991,1.3122,1.1317,0.55251,0.314658722,0.14396,913.64,2.375,0.12991,19634.2743432969,97.66,0.82949,0.13211,0.114791906,0.41533,0.55251,0.3995,1.2796,0.31127,4.8071,0.35397,0.11119,145.96,2.5007,0.31376,0.13211,1.1967,0.56069,0.116735884,0.018829,0.081234,0.11307,170.09,72.425,0.41556,0.58037,110.52,0.093813,0.082895644,1.3116,0.41286,0.39989,1.2339,1.2522,8937.8,0.11636,0.23513,0.88364,0.062677599,3.7375,5.0397,128.97,2.741122899,2.6094,0.30853625,-22219.9453547771,0.235126966027764,8.12011193226663,0.000468922666514787,0,0
6121,0.027647,0.62065,-0.060505,0.84955,-87.758,0,0.039698,0.61122,1.0144,0.37935,0.098716865,0.15574,1433.9,1.6112,0.039698,2583.21729500001,52.125,1.4296,0.041225,0.027254535,0.073946,0.11366,0.23513,1.3496,-0.091902,3.9644,0.57678,0.055684,150.6,2.4286,1.5736,0.039764,1.0144,0.58653,0.039199527,0.096833,0.1297,0.040639,108.91,56.789,0.19084,0.48931,54.142,-0.077059,-0.075965103,0.55046,0.40214,0.41176,0.57621,0.89089,0.84955,0.039199,0.07288,0.96208,0.576011599,7.0023,6.4273,144.7,2.5225046,1.5408,0.0445448464,-2620.25764139201,0.0728799261895347,-16.7655565655731,0.00232280051550317,0,0
6122,0.013685,0.43025,-0.015421,0.96416,-38.329,-0.2699,0.015624,1.0939,1.008,0.47064,0.036313771,0.05933,1586.2,2.3243,0.015624,1226.10566502615,33.106,0.91322,0.027156,0.013576389,-0.25532,0.47064,0.2256,0.16404,-0.026353,4.1517,0.24265,0.0093631,94.861,3.8477,0.063118,0.027156,1.6828,0.47064,0.026940476,0.06033,0.12797,0.016274,85.059,51.953,0.090421,0.61238,33.37,-0.056222,-0.055775794,0.96416,0.43025,0.25989,0.80428,0.80428,-218.67,0.0079177,0.029078,0.99208,0.210585586,11.025,7.0255,94.11,2.34282394,2.8516,0.0318080455,-1235.85470570636,0.0290774264830869,-65.3654108034498,4.33333397979653e-05,0,0
6123,-0.43038,2.5656,-1.8947,0.25615,-568.64,-1.636,-0.43038,-0.61022,1.8203,-1.5656,-0.168968631,-0.12014,-4282.2,0.38978,-0.43038,-35339.5723712088,52.531,0.73962,0,-0.236433555,-1.4486,-2.0664,-0.085237,NA,-5.4514,4.197,1.4019,-0.48575,585.71,0.62317,0.61869,0.053515,1.8203,-1.5568,0.029399,0.011748,0.40397,0,124.83,72.297,-1.6428,0.1533,60.242,-0.2117,-0.116299511,0.25431,2.5471,1.6047,-4.5045,-4.4794,-29822,0.128,0.2749,0.9183,-0.011816556,6.9483,5.0486,510.74,0.714655883,5.2374,-0.1677535164,64328.4048964694,0.274897802759326,-0.960732569799968,0.00070178867753692,0,0
6124,0.15823,0.24335,0.21284,2.0014,16.366,0.30708,0.19838,2.8726,1.1391,0.69905,0.933421164,0.14951,351.37,4.1093,0.19838,56290.1300793218,27.424,1.0639,0.20085,0.13890791,0.38321,0.69905,0.87378,1.3532,0.37039,5.437,0.13696,0.11733,52.265,6.9836,0.82537,0.20085,1.7094,0.72987,0.176323413,0.1533,0.031343,0.1188,84.796,57.372,1.2456,1.4037,31.239,0.14645,0.128566412,1.748,0.21253,0.14319,1.2165,1.2702,58221,0.12214,0.22634,0.87786,0.126485945,13.31,6.362,45.881,5.359713923,2.9423,0.650214539,-64119.9168665144,0.226350046491667,5.35190753617741,0.000742023474089882,0,0
6125,0.035236,0.83964,-0.22805,0.45991,-95.719,0.021108,0.032816,0.19098,1.4303,0.16036,0.077718833,0.063069,3397.3,1.191,0.032816,3220.86845065066,31.807,1.3881,0.04942,0.024635391,0.068142,0.13887,0.11032,1.8497,-0.28301,4.3754,0.58122,0.039752,110.9,3.2912,1.6551,0.040636,1.4303,0.56403,0.028410823,0.023337,0.26203,0.034551,47.04,15.233,0.28269,0.16471,32.737,-0.0079735,-0.005574705,0.23128,0.42224,0.30384,0.199,0.69996,-5413,0.02841,0.21973,0.97751,2.60289349,11.475,23.961,107.75,3.387410004,1.775,0.041966076,-4606.71793737493,0.219730606136194,-6.27187020390265,0.00126001074687257,0,0
6126,0.07602,0.071742,0.49784,8.0925,741.67,0.26545,0.092888,7.4847,1.4446,0.53697,1.323341691,0.55114,89.502,13.939,0.092888,25374.1082365726,102.64,0.7919,0.074569,0.052623564,0.34767,0.53697,3.843,2.0292,1.1525,5.399,-0.30074,0.17498,69.72,5.2353,1.0394,0.074569,0.56065,0.53852,0.051619133,3.3376,0.0086002,0.14047,229.48,126.84,0.50926,5.9658,148.27,-0.12512,-0.086612211,7.9176,0.070192,0.19101,1.2431,1.2467,124760,0.30776,0.14157,0.69224,0.73158277,3.5562,2.8775,48.262,20.58069296,1.2289,1.05964278,-36654.6405817088,0.141572154868987,2.90173549734855,0.00449895938013152,0,0
6127,0.023933,0.40242,0.23768,1.6227,-3.7578,0,0.02939,1.485,2.2024,0.59758,0.076999659,0.03523,1893.1,2.485,0.02939,1662.4448290514,38.213,0.9666,0.025652,0.010866782,0.25423,0.5706,0.17925,3.8971,0.62445,3.8243,0.14032,0.016333,64.165,5.6885,5.3955,0.031141,2.2024,0.59758,0.014139575,0.32135,0.18163,0.011647,82.32,44.107,0.1038,1.0186,38.761,-0.022548,-0.010237922,1.5391,0.38169,0.17579,1.57,1.57,1586,0.01414,0.04005,0.98714,0.034689916,9.5518,8.2753,63.258,5.77012759,5.7862,0.059473505,-3661.2909009508,0.0400498678001272,9.26624032312353,0.00444586068859026,0,0
6128,0.055307,0.39153,0.379,1.968,-6.7606,0.24629,0.068963,1.2919,1.0367,0.50581,0.176137205,0.059995,1239.5,2.5541,0.068963,9076.64794973983,77.305,1.4536,0.067821,0.053349088,0.308,0.50581,0.25959,0.36587,1.6516,4.6688,0.19364,0.035886,77.094,4.7345,0.17322,0.067821,1.9313,0.50581,0.065420083,0.064742,0.11277,0.035292,141.54,64.232,0.13589,0.92847,80.141,0.021492,0.020731166,1.968,0.39153,0.21122,2.2042,2.2042,17677,0.035382,0.10934,0.96462,0.202961586,4.7215,5.6825,74.366,2.647817536,8.3743,0.1412596087,-9409.69873267879,0.109343429350942,2.7353562005277,0.00019727078010601,0,0
6129,0.11455,0.75187,0.24937,1.3322,20.515,-0.30655,0.11455,0.33001,4.5008,0.24813,0.152605145,0.025451,2395.8,1.33,0.11455,2847.22898669086,0,1.1376,0.12477,0.025451031,0.2481,-0.058441,0.15235,8.5237,NA,3.002,0.092815,0.028703,62.609,5.8298,5.8201,0.12477,4.5008,0.24813,0.027721738,0.44514,0.20087,0.027722,54,54,NA,1.3322,0,0.12477,0.027721738,1.33,0.75063,0.17153,NA,NA,250.54,0.027722,0.46164,0.97457,0.00499738,NA,6.7592,60.874,5.996030001,NA,0.1523515,-12814.6936734374,0.461653165679281,18.0486826803545,NA,0,0
6130,-0.47436,1.3247,0.3166,2.7933,92.579,-1.3086,-0.47436,-0.24508,0.90286,-0.32465,-2.68698312,-0.37181,-1440.3,0.75492,-0.47436,-7704.47519455642,0,1.0608,-0.46691,-0.525397072,-1.0019,-1.783,-0.25342,-54.943,0.62461,2.5765,1.4592,-0.52539,47.042,7.7591,1.0341,-0.46691,0.90286,0.82346,-0.517145515,0.040673,-0.13452,-0.51714,196.46,196.46,NA,2.7933,0,-0.60557,-0.670724143,0.37227,0.17654,0.12888,-0.64051,1.6246,119.4,-0.51714,1.4611,1.5248,-3.536454643,NA,1.8579,71.369,5.114195083,1.7813,-0.3581038512,6955.72678178061,1.46114276913599,2.85173720783323,NA,0,0
6131,0.085826,0.37321,0.49382,2.7203,33.944,0,0.085826,1.6794,3.9191,0.62679,0.298982791,0.030942,1123.4,2.6794,0.085826,3468.27314699476,10.325,1.0466,0.086151,0.021899416,0.36443,0.085826,0.32491,13.25,2.2537,3.488,0.089838,0.023393,27.12,13.528,10.405,0.055592,3.9756,0.70156,0.014184889,0.14383,0.10232,0.021983,68.882,58.557,0.77419,0.53001,10.42,0.050715,0.012940471,2.0923,0.28706,0.073922,2.8605,3.2018,1519,0.014185,0.13693,0.97678,0.137446354,35.352,6.2332,26.735,13.65254651,17.886,0.2299621844,-13592.388025595,0.136929434100735,7.93629257624236,0.00741468008806365,1,0
6132,0.34126,0.24623,0.45485,3.0705,28.671,0,0.34232,3.0613,0.9719,0.75377,1.558195639,0.37549,246.27,4.0613,0.34232,24813.324798442,35.128,0.97767,-0.0057139,0.351126659,0.42033,0.74429,1.4778,-0.53592,1.3976,4.0723,0.1489,0.36107,83.27,4.3833,3.9108,0.0089425,0.9719,0.76667,0.009201049,1.7659,0.48549,-0.0058791,107.63,72.505,3.6484,2.6447,35.454,-0.028333,-0.029152176,2.7395,0.21969,0.22814,2.316,2.3556,5372.8,0.0092012,0.45273,0.74371,0.035209679,10.391,5.0341,82.504,4.423961036,2.9862,1.385959238,-24115.7054328748,0.452737572469056,2.13674837858635,0.00841231157514791,0,0
6133,0.02128,0.4669,0.12777,1.5893,-51.168,0.21972,0.030922,1.1418,0.7598,0.5331,0.142615995,0.092652,2420.8,2.1418,0.030922,8088.98072942021,51.568,1.0207,0.033294,0.02800737,0.20159,0.34899,0.13012,1.8856,0.19494,5.3557,0.61451,0.040698,122.23,3.1648,1.4696,0.11235,0.7598,0.78318,0.14786786,0.49274,0.21388,0.043819,114.21,62.644,0.19824,1.0942,57.1,-0.0061809,-0.008134904,0.73802,0.21682,0.31597,0.81337,1.1949,1.5893,0.14787,0.039918,0.84674,0.469105234,7.0781,5.8266,104.16,3.504289272,1.1593,0.045577504,-6145.93716122387,0.0399174638904521,5.94662283791187,0.00410835277239848,0,0
6134,0.42091,1.9887,-1.0298,0.48217,-136.92,-2.7987,0.42091,-0.49716,4.8239,-0.9887,0.211650827,0.089647,1678.5,0.50284,0.42091,7557.60137296971,48.768,1.2191,0.39513,0.087255126,-0.72484,-2.3777,0.21745,24.883,-25.055,2.6768,0.36998,0.090547,162.7,2.2435,2.2435,0.36235,4.8239,-0.9887,0.07511557,0.11166,0.16301,0.081912,55.753,6.9843,0.65305,0.15808,52.729,0.3836,0.07952072,0.48217,1.9887,0.44574,-24.055,-24.055,-489.31,0.075115,-0.42572,0.91414,-2.47e-16,7.4844,52.26,150.47,2.42565495,117.37,0.2116503844,-36456.6808149053,-0.425720643268939,-4.68430763255001,0.00132097855412436,0,0
6135,0.018107,0.29276,0.54311,2.867,80.058,0,0.02129,2.4158,1.7836,0.70724,0.073186662,0.026497,2261,3.4158,0.02129,1227.85937284333,31.815,0.9366,0.021632,0.01015194,0.093178,0.32599,0.15056,32.36,3.272,3.8437,0.13815,0.01198,60.07,6.0762,6.0376,0.016062,1.7836,0.70724,0.009005382,0.16051,0.20501,0.012128,161.12,129.3,0.11647,2.3326,32.104,-0.0043389,-0.002432664,2.8488,0.2909,0.16458,4.2607,4.2607,3789.3,0.0090053,0.025602,0.9881,0.002629942,11.473,2.8229,59.529,6.131316604,10.745,0.0618498906,-2189.96271735416,0.0256023414965217,3.28404927178656,0.007855031523177,0,0
6136,1.0852,0.050144,0.57473,12.461,131.59,0,1.0852,18.943,7.6654,0.94986,21.64167198,0.14719,16.222,19.943,1.0852,23744.5827046937,8.6539,0.93041,1.0857,0.141571216,3.847,0.59332,22.501,2162.8,1.5321,2.8745,-0.0084528,0.14158,2.7817,131.22,131.22,1.0857,7.6654,0.94986,0.141636444,2.5319,0.0014808,0.14164,23.709,15.055,5.9714,8.8371,10.082,1.0427,0.136026822,12.461,0.050144,0.0076211,2.5321,2.5321,430.47,0.14164,1.1425,0.85842,-4.21e-06,42.177,24.245,2.3877,152.8677409,20.434,21.6421436,-182010.595994333,1.14248415555977,13.337393210725,0.0341414363075553,0,0
6137,0.10962,0.27563,0.44083,5.5672,72.376,0,0.10962,2.628,1.0778,0.72437,1.1357114,0.10515,887.71,3.628,0.10962,7809.607188745,23.343,1.1121,0,0.101707181,0.21932,0.71564,0.41117,0,0.95285,4.055,0.25084,0.21908,41.709,8.7512,3.0645,0.00048993,1.0778,0.7737,0.000454565,2.1561,2.475,0,111.5,88.154,1.5903,4.8531,29.786,-0.0037122,-0.003444238,1.9495,0.096521,0.11427,1.5657,1.6723,5003.8,0.21631,0.15133,0.79206,0.247261758,15.637,4.1405,32.686,11.16648191,2.3297,0.39770136,-8417.08129735936,0.151331501856786,2.44493342104666,0.0152522575225716,0,0
6138,-0.068454,0.86167,0.1316,1.1977,-59.334,-0.64731,-0.053901,0.15658,0.94876,0.13492,-0.080961608,-0.0050143,-25443,1.1605,-0.053901,-4561.64752516621,81.179,0.42432,0.0035325,-0.072151018,-0.64731,0.13492,-0.031235,0.013595,0.64939,4.2272,0.34861,-0.021864,93.519,3.903,0.0040996,0.0035325,2.6857,0.33083,0.003723281,0.010442,0.62852,0.0014329,117.02,35.845,-0.12485,0.37409,77.019,-0.038007,-0.040059657,0.92536,0.66576,0.25622,0.66579,1.6326,2220.6,-0.054009,-0.50737,1.054,1.477319893,4.4963,10.183,98.57,1.425078106,12.165,-0.079440867,4327.90394860943,-0.50736732878743,7.20942249240122,4.46094458623496e-06,0,0
